fold_id,train_start,train_end,val_start,val_end,train_start_time,train_end_time,val_start_time,val_end_time,threshold,min_strength,vol_multiplier,reward_risk,kalman_gate,initial_balance,final_balance,net_profit,total_return_pct,closed_trades,cashflows,win_rate_pct,loss_rate_pct,profit_factor,expectancy,avg_win,avg_loss,payoff_ratio,largest_win,largest_loss,max_consecutive_wins,max_consecutive_losses,max_drawdown_money,max_drawdown_pct,max_drawdown_bars,sharpe_ratio,period_sharpe_ratio,sortino_ratio,deflated_sharpe_probability,deflated_sharpe_z,dsr_trials,recovery_factor,mean_cashflow,std_cashflow,score,hmm_p_bull,hmm_p_bear,hmm_lambda,hmm_nu
0,0,34555,34676,50774,2020-01-01 18:30:00,2021-06-21 20:30:00,2021-06-23 03:45:00,2022-02-25 02:15:00,0.6,0.35,2.0,1.5,True,10000.0,327.763388739,-9672.236611261,-96.72236611261,923,1331,44.20368364030336,55.79631635969664,0.46835977559791797,-10.47921626355472,20.88488545536773,-35.32689296514765,0.591189422629725,97.9068312651815,-141.01556746673046,9,10,-9773.421721870627,-96.90025244807867,16071,-12.223206736483316,-0.07858673944660768,-10.444238046628929,2.3825715683794563e-38,-12.89560410340375,81,-0.9896469104179554,-7.266954629046588,32.536380988171814,-16.688474063223715,0.9715609353556521,0.75,0.018289153837249682,4.1748593524638355
0,0,34555,34676,50774,2020-01-01 18:30:00,2021-06-21 20:30:00,2021-06-23 03:45:00,2022-02-25 02:15:00,0.6,0.3,2.0,1.5,True,10000.0,267.2190223974193,-9732.78097760258,-97.3278097760258,950,1366,43.78947368421053,56.21052631578948,0.4554289031527336,-10.245116818529036,19.566501973674708,-33.46914943567652,0.584613063181634,98.4940786643441,-141.87020726955913,9,10,-9887.268994980275,-97.45379086071421,16071,-12.768987500408569,-0.08209573112238003,-10.987629330225307,4.4691391988413844e-41,-13.370957498166154,81,-0.9843750567061412,-7.125081242754454,31.741434020625952,-16.7338101966435,0.9715609353556521,0.75,0.018289153837249682,4.1748593524638355
1,0,50654,50775,66874,2020-01-01 18:30:00,2022-02-23 19:15:00,2022-02-25 02:30:00,2022-10-31 12:30:00,0.6,0.35,3.0,2.5,True,10000.0,4058.8116709993774,-5941.188329000623,-59.41188329000623,338,449,32.84023668639053,67.15976331360946,0.6458332714548097,-17.5311489023687,97.34569608130089,-73.70440790319392,1.3207581317138901,195.25222237957067,-123.24947964398542,4,13,-6591.991244744515,-63.05244798979777,15418,-4.3475754470031,-0.027951893986896566,-4.685895183617141,9.82064818727414e-10,-6.000746057364539,81,-0.9012736984044469,-13.197167770602718,67.4855271527551,-14.379948107396718,0.876022613701871,0.75,0.01758957654723127,4.1455080184095285
1,0,50654,50775,66874,2020-01-01 18:30:00,2022-02-23 19:15:00,2022-02-25 02:30:00,2022-10-31 12:30:00,0.6,0.3,3.0,2.5,True,10000.0,3842.059484706667,-6157.940515293333,-61.57940515293333,343,454,32.36151603498542,67.63848396501457,0.6350670511996037,-17.909097712225417,96.30555800197783,-72.55490281686579,1.3273473502550273,195.25222237957067,-123.24947964398542,4,13,-6640.565667140423,-63.517062721225734,15418,-4.592578802245811,-0.029527095589642508,-4.923283694904432,2.758441828449058e-10,-6.203648774567837,81,-0.9273216807063186,-13.530441663641671,66.65531831462364,-14.461766148679459,0.876022613701871,0.75,0.01758957654723127,4.1455080184095285
1,0,50654,50775,66874,2020-01-01 18:30:00,2022-02-23 19:15:00,2022-02-25 02:30:00,2022-10-31 12:30:00,0.6,0.35,3.0,2.0,True,10000.0,3037.150148161538,-6962.849851838462,-69.62849851838462,423,579,36.87943262411347,63.12056737588653,0.5858121920846259,-16.43255284122567,63.02050831435078,-62.854566100663604,1.0026400979909942,154.40977790365633,-123.24947964398542,7,15,-7428.860344951643,-72.00499884818824,15871,-5.781203635160038,-0.03716912865492572,-5.909608026917084,3.014416072270511e-13,-7.199828542994544,81,-0.9372702579568799,-12.005129277786631,52.95724477887758,-15.015002322495203,0.876022613701871,0.75,0.01758957654723127,4.1455080184095285
1,0,50654,50775,66874,2020-01-01 18:30:00,2022-02-23 19:15:00,2022-02-25 02:30:00,2022-10-31 12:30:00,0.6,0.3,3.0,2.0,True,10000.0,2899.6992962844574,-7100.300703715542,-71.00300703715543,428,585,36.68224299065421,63.3177570093458,0.5812163654788843,-16.562992298400786,62.6658664986377,-62.463106066426775,1.0032460830877559,154.40977790365633,-123.24947964398542,7,15,-7429.797036286023,-72.0140778260289,15871,-5.96577528824579,-0.038355796337391244,-6.070722037780815,9.49671619451072e-14,-7.355696358945471,81,-0.9556520412386408,-12.117881544812883,52.70365960153947,-15.05388510273881,0.876022613701871,0.75,0.01758957654723127,4.1455080184095285
1,0,50654,50775,66874,2020-01-01 18:30:00,2022-02-23 19:15:00,2022-02-25 02:30:00,2022-10-31 12:30:00,0.6,0.35,3.0,1.5,True,10000.0,2390.768378414466,-7609.2316215855335,-76.09231621585533,525,753,43.42857142857143,56.57142857142857,0.5735654226348955,-14.476288803020084,44.83449114401145,-60.007796641145305,0.7471444321165088,111.82768484746697,-123.24947964398542,7,13,-7749.306582554973,-76.4751437235048,15871,-6.995517216689454,-0.044976322552194664,-6.808546735333032,8.906342003288246e-17,-8.235957719540371,81,-0.9819241941872874,-10.093030041946275,45.41274792515735,-15.350960118587954,0.876022613701871,0.75,0.01758957654723127,4.1455080184095285
1,0,50654,50775,66874,2020-01-01 18:30:00,2022-02-23 19:15:00,2022-02-25 02:30:00,2022-10-31 12:30:00,0.6,0.3,3.0,1.5,True,10000.0,2268.5529131555836,-7731.447086844417,-77.31447086844416,540,775,43.51851851851852,56.481481481481474,0.5676569061007226,-14.301494605267466,43.148402760042046,-58.56616962444037,0.7367461972796612,111.82768484746697,-123.24947964398542,7,13,-7871.112047813855,-77.6771984315933,15871,-7.1900138147245904,-0.046226800745238494,-7.021675750085546,2.3047584256521532e-17,-8.396253051543367,81,-0.9822560065056845,-9.964912370121848,44.53391857806989,-15.429510050808883,0.876022613701871,0.75,0.01758957654723127,4.1455080184095285
1,0,50654,50775,66874,2020-01-01 18:30:00,2022-02-23 19:15:00,2022-02-25 02:30:00,2022-10-31 12:30:00,0.6,0.35,2.5,2.0,True,10000.0,2080.042746598896,-7919.957253401104,-79.19957253401104,540,745,37.96296296296296,62.03703703703704,0.5919796994227797,-14.647587506298345,55.97976131268264,-57.86730842537626,0.9673814600323474,149.8547690010055,-128.24106447327958,5,15,-8125.422536795792,-79.67916521157294,15861,-6.559586119632955,-0.04217358802600851,-6.407076009000023,2.0642229922835355e-15,-7.850966086284788,81,-0.9747132801446025,-10.617043293155849,49.63004754673521,-15.520328007770967,0.876022613701871,0.75,0.01758957654723127,4.1455080184095285
1,0,50654,50775,66874,2020-01-01 18:30:00,2022-02-23 19:15:00,2022-02-25 02:30:00,2022-10-31 12:30:00,0.6,0.35,2.5,2.5,True,10000.0,2115.9700114721504,-7884.029988527849,-78.8402998852785,451,591,31.042128603104214,68.95787139689578,0.565016575096637,-17.458470041081736,73.05386000800019,-58.20357038471992,1.2551439632503867,192.43686205719598,-128.24106447327958,5,17,-8180.561223782272,-79.50983542818182,15571,-6.30743848912949,-0.04055245368968816,-6.343862361755408,1.2461883436423347e-14,-7.622277929799514,81,-0.9637517247114592,-13.32279185876119,55.58352949308198,-15.529495943385204,0.876022613701871,0.75,0.01758957654723127,4.1455080184095285
1,0,50654,50775,66874,2020-01-01 18:30:00,2022-02-23 19:15:00,2022-02-25 02:30:00,2022-10-31 12:30:00,0.6,0.3,2.5,2.5,True,10000.0,2059.9151705528066,-7940.084829447193,-79.40084829447194,457,598,30.85339168490153,69.14660831509846,0.5639416552058273,-17.351914287630642,72.73342751372533,-57.54822186355214,1.2638692414541943,192.43686205719598,-128.24106447327958,5,17,-8236.616064701615,-80.05465271571619,15571,-6.359068313736693,-0.04088439764364011,-6.380461903516549,8.884524432951645e-15,-7.665821270628452,81,-0.9639984147706946,-13.260576637871576,55.07116020580432,-15.563660864481994,0.876022613701871,0.75,0.01758957654723127,4.1455080184095285
1,0,50654,50775,66874,2020-01-01 18:30:00,2022-02-23 19:15:00,2022-02-25 02:30:00,2022-10-31 12:30:00,0.6,0.3,2.5,2.0,True,10000.0,1966.6028514643442,-8033.397148535656,-80.33397148535656,549,756,37.704918032786885,62.295081967213115,0.5811757071768652,-14.615076773288992,53.78716929928142,-56.01643623826582,0.960203342292212,149.8547690010055,-128.24106447327958,5,15,-8238.452431930344,-80.78755405504398,15861,-6.723971105448603,-0.043230469442459576,-6.61158237361685,7.171904784007191e-16,-7.982466197591844,81,-0.975109975436656,-10.6133295615551,48.40240210782399,-15.598294376134854,0.876022613701871,0.75,0.01758957654723127,4.1455080184095285
