time,bar_i,type,side,pnl,balance
2021-01-07 23:30:00,389,final,BUY,-94.59506014637373,9905.404939853626
2021-01-12 01:30:00,581,partial,BUY,90.92247296255931,9996.327412816185
2021-01-12 09:00:00,611,final,BUY,0.0,9996.327412816185
2021-01-18 00:30:00,945,partial,BUY,95.82167555221594,10092.1490883684
2021-01-19 20:00:00,1095,final,BUY,68.44405396586808,10160.593142334268
2021-01-20 06:30:00,1137,final,BUY,-100.57628910212996,10060.016853232139
2021-01-20 09:45:00,1150,final,BUY,-98.32059249989904,9961.69626073224
2021-01-21 09:00:00,1239,final,BUY,-98.9496353246609,9862.746625407579
2021-01-22 09:30:00,1333,final,SELL,-97.86422854849934,9764.88239685908
2021-01-25 05:45:00,1410,partial,BUY,127.51199999999862,9892.39439685908
2021-01-25 06:00:00,1411,final,BUY,55.19655339149608,9947.590950250575
2021-01-28 10:15:00,1704,partial,BUY,91.112984105843,10038.703934356417
2021-01-28 11:15:00,1708,final,BUY,0.0,10038.703934356417
2021-01-29 07:00:00,1783,partial,BUY,94.06994602828796,10132.773880384706
2021-01-29 07:45:00,1786,final,BUY,55.99401549302912,10188.767895877736
2021-01-29 08:45:00,1790,partial,BUY,94.21618414072806,10282.984080018465
2021-01-29 09:15:00,1792,final,BUY,0.0,10282.984080018465
2021-02-04 08:30:00,2157,final,BUY,-105.44960093427562,10177.534479084188
2021-02-05 07:00:00,2243,final,BUY,-98.99227519980037,10078.542203884388
2021-02-08 07:45:00,2338,partial,BUY,112.27859999999883,10190.820803884388
2021-02-08 08:30:00,2341,final,BUY,57.73240269743201,10248.553206581819
2021-02-08 10:30:00,2349,partial,BUY,105.22960000000043,10353.78280658182
2021-02-08 15:45:00,2370,final,BUY,0.0,10353.78280658182
2021-02-09 03:45:00,2414,partial,BUY,94.65476491189307,10448.437571493712
2021-02-09 04:45:00,2418,final,BUY,56.342121971365486,10504.779693465078
2021-02-09 09:00:00,2435,final,BUY,-104.59935776011913,10400.18033570496
2021-02-22 09:30:00,3249,partial,BUY,117.67140000000214,10517.851735704962
2021-02-22 09:30:00,3249,final,BUY,0.0,10517.851735704962
2021-02-23 09:30:00,3341,final,BUY,-106.30287658876567,10411.548859116197
2021-03-02 05:15:00,3784,partial,BUY,96.90607018978515,10508.454929305983
2021-03-02 06:00:00,3787,final,BUY,64.89245771637229,10573.347387022355
2021-03-03 03:00:00,3867,final,BUY,-109.33571417527446,10464.01167284708
2021-03-09 01:30:00,4229,partial,BUY,112.03500000000075,10576.04667284708
2021-03-09 02:30:00,4233,final,BUY,55.728636042909784,10631.77530888999
2021-03-09 04:00:00,4239,partial,BUY,99.56522700837358,10731.340535898364
2021-03-09 06:15:00,4248,final,BUY,62.228266880232695,10793.568802778596
2021-03-09 07:15:00,4252,final,BUY,-107.45200534595733,10686.116797432638
2021-03-10 08:30:00,4349,partial,BUY,101.90522593764626,10788.022023370284
2021-03-10 08:30:00,4349,final,BUY,0.0,10788.022023370284
2021-03-11 03:15:00,4420,partial,BUY,108.92699999999786,10896.949023370282
2021-03-11 07:00:00,4435,final,BUY,0.0,10896.949023370282
2021-03-12 11:45:00,4546,partial,BUY,100.30672024041229,10997.255743610694
2021-03-12 13:45:00,4554,final,BUY,67.87672798223319,11065.132471592928
2021-03-15 00:00:00,4595,final,BUY,-111.09195704383639,10954.040514549091
2021-03-19 02:30:00,4973,partial,BUY,102.29554149075825,11056.336056039849
2021-03-19 08:00:00,4995,final,BUY,0.0,11056.336056039849
2021-03-24 05:45:00,5262,final,BUY,-111.91330974105085,10944.422746298798
2021-03-24 12:00:00,5287,final,BUY,-110.36346023820806,10834.05928606059
2021-03-31 08:30:00,5725,final,SELL,-108.20571109124104,10725.85357496935
2021-03-31 12:45:00,5742,partial,BUY,98.04128795614507,10823.894862925494
2021-04-01 02:30:00,5793,final,BUY,66.34372869212893,10890.238591617623
2021-04-01 11:15:00,5828,partial,BUY,101.2277095324316,10991.466301150054
2021-04-05 00:00:00,5875,final,BUY,0.0,10991.466301150054
2021-04-06 21:00:00,6047,final,BUY,-109.02732888749142,10882.438972262564
2021-04-08 08:00:00,6183,final,BUY,-109.51711949636864,10772.921852766196
2021-04-08 09:00:00,6187,partial,BUY,101.82657193522347,10874.74842470142
2021-04-08 09:30:00,6189,final,BUY,66.12115060728684,10940.869575308707
2021-04-09 01:30:00,6249,final,BUY,-110.03779467888218,10830.831780629824
2021-04-11 21:15:00,6324,final,BUY,-109.1162044938369,10721.715576135986
2021-04-15 08:15:00,6644,partial,BUY,101.0155568914356,10822.731133027422
2021-04-15 08:30:00,6645,final,BUY,0.0,10822.731133027422
2021-04-15 10:00:00,6651,partial,BUY,155.57500000000175,10978.306133027425
2021-04-15 10:00:00,6651,final,BUY,0.0,10978.306133027425
2021-04-16 06:00:00,6727,partial,BUY,103.60699999999949,11081.913133027425
2021-04-16 06:45:00,6730,final,BUY,68.60486670987346,11150.517999737298
2021-04-16 09:00:00,6739,final,BUY,-110.98837106368183,11039.529628673616
