entry_time,exit_time,net_pnl,return_pct,pnl,entry_i,exit_i,side,units,entry_reference,entry_price,exit_reference,exit_price,stop_reference,bars_held,exit_reason,reference_pnl,price_pnl,spread_slippage_cost,commission_cost,costs,cash_after,fold_id,candidate_id
2023-01-03 03:30:00+00:00,2023-01-03 07:15:00+00:00,-80.7424000000012,-0.0807424000000012,-80.7424000000012,18,33,-1,0.19,10933.349,10931.999,10951.597,10952.947,10989.50603125,15,signal_exit,-69.34239999999846,-79.60240000000121,10.260000000002748,1.1400000000000001,11.400000000002748,99919.2576,0,TREND_07_SHORT_P55
2023-01-03 19:30:00+00:00,2023-01-03 20:15:00+00:00,-169.37600000000324,-0.16951286875854774,-169.37600000000324,82,85,-1,0.16,10821.669,10820.319,10871.599,10872.949,10929.38290625,3,signal_exit,-159.77600000000095,-168.41600000000327,8.640000000002317,0.96,9.600000000002318,99749.8816,0,TREND_07_SHORT_P55
2023-01-04 00:15:00+00:00,2023-01-04 00:45:00+00:00,-3.4560000000020956,-0.0034646657665828202,-3.4560000000020956,94,96,-1,0.16,10867.099,10865.749,10865.179,10866.529,10968.69790625,2,signal_exit,6.144000000000233,-2.4960000000020957,8.640000000002328,0.96,9.600000000002328,99746.4256,0,TREND_07_SHORT_P55
2023-01-05 21:00:00+00:00,2023-01-05 23:30:00+00:00,-120.55680000000547,-0.12086327833285834,-120.55680000000547,266,269,-1,0.28,10744.159,10742.809,10762.687,10764.037,10845.18790625,3,signal_exit,-103.7568000000014,-118.87680000000546,15.120000000004055,1.6800000000000002,16.800000000004054,99625.8688,0,TREND_07_SHORT_P55
2023-01-06 09:45:00+00:00,2023-01-06 13:30:00+00:00,-248.9406250000054,-0.2498754871586178,-248.9406250000054,310,325,-1,0.37,10716.629,10715.279,10747.269625,10748.619625000001,10747.269625,15,atr_stop,-226.740625,-246.72062500000538,19.98000000000539,2.2199999999999998,22.20000000000539,99376.928175,0,TREND_07_SHORT_P55
2023-01-10 02:00:00+00:00,2023-01-10 06:30:00+00:00,39.75999999999695,0.040009286592136054,39.75999999999695,457,475,-1,0.35000000000000003,11096.049,11094.699,11087.369,11088.719000000001,11159.257281250002,18,signal_exit,60.760000000002044,41.859999999996944,18.9000000000051,2.1,21.0000000000051,99416.68817499999,0,TREND_07_SHORT_P55
2023-01-10 14:00:00+00:00,2023-01-10 14:15:00+00:00,-309.876000000003,-0.31169414882794955,-309.876000000003,505,506,-1,0.34,11049.307,11047.957,11091.877,11093.227,11099.23184375,1,signal_exit,-289.47599999999807,-307.836000000003,18.36000000000496,2.04,20.400000000004958,99106.81217499998,0,TREND_07_SHORT_P55
2023-01-13 13:15:00+00:00,2023-01-13 14:30:00+00:00,-194.25250000000526,-0.19600317650919874,-194.25250000000526,769,774,-1,0.2,11337.679,11336.329,11383.242125,11384.592125000001,11383.242125,5,atr_stop,-182.25250000000236,-193.05250000000527,10.80000000000291,1.2000000000000002,12.00000000000291,98912.55967499997,0,TREND_07_SHORT_P55
2023-01-16 08:45:00+00:00,2023-01-16 11:30:00+00:00,-273.4938750000133,-0.2765006546172099,-273.4938750000133,840,851,-1,0.51,11478.629,11477.279,11502.442125000001,11503.792125000002,11502.442125000001,11,atr_stop,-242.89387500000595,-270.43387500001336,27.54000000000741,3.06,30.60000000000741,98639.06579999995,0,TREND_07_SHORT_P55
2023-01-18 23:15:00+00:00,2023-01-19 03:45:00+00:00,114.91200000000157,0.1164974536893897,114.91200000000157,1056,1074,-1,0.36,11413.679,11412.329,11394.719,11396.069,11506.09446875,18,signal_exit,136.5120000000068,117.07200000000157,19.440000000005227,2.16,21.600000000005227,98753.97779999995,0,TREND_07_SHORT_P55
